LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
1767,081109,203541,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1717858812220360316 src: /10.251.26.8:53935 dest: /10.251.26.8:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1717858812220360316', '10.251.26.8:53935', '10.251.26.8:50010']"
1768,081109,203541,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2455917203220074754 src: /10.250.15.198:33827 dest: /10.250.15.198:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2455917203220074754', '10.250.15.198:33827', '10.250.15.198:50010']"
1769,081109,203541,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_24847521761041757 src: /10.250.6.214:38929 dest: /10.250.6.214:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_24847521761041757', '10.250.6.214:38929', '10.250.6.214:50010']"
1770,081109,203541,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3534835244149147539 src: /10.251.74.227:33424 dest: /10.251.74.227:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3534835244149147539', '10.251.74.227:33424', '10.251.74.227:50010']"
1771,081109,203541,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7194027365856463559 src: /10.250.5.161:57195 dest: /10.250.5.161:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7194027365856463559', '10.250.5.161:57195', '10.250.5.161:50010']"
1772,081109,203541,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7194027365856463559 src: /10.250.5.161:58158 dest: /10.250.5.161:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7194027365856463559', '10.250.5.161:58158', '10.250.5.161:50010']"
1773,081109,203541,156,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1185079144408607775 src: /10.250.15.67:53095 dest: /10.250.15.67:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1185079144408607775', '10.250.15.67:53095', '10.250.15.67:50010']"
1774,081109,203541,156,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3046627542547536054 src: /10.250.7.96:34968 dest: /10.250.7.96:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3046627542547536054', '10.250.7.96:34968', '10.250.7.96:50010']"
1775,081109,203541,156,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6704225939638932097 src: /10.251.91.32:36119 dest: /10.251.91.32:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6704225939638932097', '10.251.91.32:36119', '10.251.91.32:50010']"
1776,081109,203541,156,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7532913187987519950 src: /10.251.107.196:55013 dest: /10.251.107.196:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7532913187987519950', '10.251.107.196:55013', '10.251.107.196:50010']"
1777,081109,203541,156,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7713388298429426884 src: /10.250.7.96:44559 dest: /10.250.7.96:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7713388298429426884', '10.250.7.96:44559', '10.250.7.96:50010']"
1778,081109,203541,157,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1239909128373552502 src: /10.251.91.32:36120 dest: /10.251.91.32:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1239909128373552502', '10.251.91.32:36120', '10.251.91.32:50010']"
1779,081109,203541,157,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3093569883558689157 src: /10.251.110.196:59623 dest: /10.251.110.196:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3093569883558689157', '10.251.110.196:59623', '10.251.110.196:50010']"
1780,081109,203541,157,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7713388298429426884 src: /10.251.214.225:58905 dest: /10.251.214.225:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7713388298429426884', '10.251.214.225:58905', '10.251.214.225:50010']"
1781,081109,203541,158,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2455917203220074754 src: /10.251.43.210:38273 dest: /10.251.43.210:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2455917203220074754', '10.251.43.210:38273', '10.251.43.210:50010']"
1782,081109,203541,158,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3407920531979306897 src: /10.251.126.83:45733 dest: /10.251.126.83:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3407920531979306897', '10.251.126.83:45733', '10.251.126.83:50010']"
1783,081109,203541,158,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4013352108974757296 src: /10.251.73.188:53135 dest: /10.251.73.188:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4013352108974757296', '10.251.73.188:53135', '10.251.73.188:50010']"
1784,081109,203541,158,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-463158400553007438 src: /10.250.19.16:60818 dest: /10.250.19.16:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-463158400553007438', '10.250.19.16:60818', '10.250.19.16:50010']"
1785,081109,203541,158,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6795505241391858229 src: /10.251.107.196:59747 dest: /10.251.107.196:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6795505241391858229', '10.251.107.196:59747', '10.251.107.196:50010']"
1786,081109,203541,158,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8144145466118512432 src: /10.251.70.211:54604 dest: /10.251.70.211:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8144145466118512432', '10.251.70.211:54604', '10.251.70.211:50010']"
1787,081109,203541,158,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8741334127422264486 src: /10.251.199.150:40682 dest: /10.251.199.150:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8741334127422264486', '10.251.199.150:40682', '10.251.199.150:50010']"
1788,081109,203541,159,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3239380279521454817 src: /10.251.110.160:46528 dest: /10.251.110.160:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3239380279521454817', '10.251.110.160:46528', '10.251.110.160:50010']"
1789,081109,203541,159,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3758406899752824535 src: /10.251.194.245:55196 dest: /10.251.194.245:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3758406899752824535', '10.251.194.245:55196', '10.251.194.245:50010']"
1790,081109,203541,159,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4036267293724823480 src: /10.251.127.47:38611 dest: /10.251.127.47:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4036267293724823480', '10.251.127.47:38611', '10.251.127.47:50010']"
1791,081109,203541,159,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4082071052002133707 src: /10.251.39.209:56967 dest: /10.251.39.209:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4082071052002133707', '10.251.39.209:56967', '10.251.39.209:50010']"
1792,081109,203541,159,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4139091197886383131 src: /10.251.73.188:60966 dest: /10.251.73.188:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4139091197886383131', '10.251.73.188:60966', '10.251.73.188:50010']"
1793,081109,203541,159,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4566277459864535342 src: /10.251.110.196:40654 dest: /10.251.110.196:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4566277459864535342', '10.251.110.196:40654', '10.251.110.196:50010']"
1794,081109,203541,159,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7804208990899438071 src: /10.251.199.150:40683 dest: /10.251.199.150:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7804208990899438071', '10.251.199.150:40683', '10.251.199.150:50010']"
1795,081109,203541,159,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7955481321933797799 src: /10.250.13.188:43132 dest: /10.250.13.188:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7955481321933797799', '10.250.13.188:43132', '10.250.13.188:50010']"
1796,081109,203541,160,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1383479986546835007 src: /10.251.75.143:34096 dest: /10.251.75.143:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1383479986546835007', '10.251.75.143:34096', '10.251.75.143:50010']"
1797,081109,203541,160,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4082071052002133707 src: /10.250.13.240:38999 dest: /10.250.13.240:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4082071052002133707', '10.250.13.240:38999', '10.250.13.240:50010']"
1798,081109,203541,160,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5143286617671754617 src: /10.251.109.209:51961 dest: /10.251.109.209:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5143286617671754617', '10.251.109.209:51961', '10.251.109.209:50010']"
1799,081109,203541,160,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8135292087230413975 src: /10.250.10.176:35500 dest: /10.250.10.176:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8135292087230413975', '10.250.10.176:35500', '10.250.10.176:50010']"
1800,081109,203541,160,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8135292087230413975 src: /10.250.13.188:46059 dest: /10.250.13.188:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8135292087230413975', '10.250.13.188:46059', '10.250.13.188:50010']"
1801,081109,203541,160,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8183815269486695335 src: /10.251.91.84:59179 dest: /10.251.91.84:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8183815269486695335', '10.251.91.84:59179', '10.251.91.84:50010']"
1802,081109,203541,160,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8465769948419925967 src: /10.251.203.4:51508 dest: /10.251.203.4:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8465769948419925967', '10.251.203.4:51508', '10.251.203.4:50010']"
1803,081109,203541,160,INFO,dfs.DataNode$DataXceiver,Receiving block blk_981612145312864885 src: /10.250.15.198:41001 dest: /10.250.15.198:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_981612145312864885', '10.250.15.198:41001', '10.250.15.198:50010']"
1804,081109,203541,161,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1626340715627889482 src: /10.251.127.47:52168 dest: /10.251.127.47:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1626340715627889482', '10.251.127.47:52168', '10.251.127.47:50010']"
1805,081109,203541,161,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2912732363095595893 src: /10.251.67.4:36954 dest: /10.251.67.4:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2912732363095595893', '10.251.67.4:36954', '10.251.67.4:50010']"
1806,081109,203541,161,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7194027365856463559 src: /10.250.6.214:57902 dest: /10.250.6.214:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7194027365856463559', '10.250.6.214:57902', '10.250.6.214:50010']"
1807,081109,203541,161,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7573381576932599374 src: /10.251.122.38:41031 dest: /10.251.122.38:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7573381576932599374', '10.251.122.38:41031', '10.251.122.38:50010']"
1808,081109,203541,161,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8223024669447846632 src: /10.250.15.67:56733 dest: /10.250.15.67:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8223024669447846632', '10.250.15.67:56733', '10.250.15.67:50010']"
1809,081109,203541,161,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8294878850903324975 src: /10.251.39.160:47402 dest: /10.251.39.160:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8294878850903324975', '10.251.39.160:47402', '10.251.39.160:50010']"
1810,081109,203541,162,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5414183895914433338 src: /10.251.71.68:51977 dest: /10.251.71.68:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5414183895914433338', '10.251.71.68:51977', '10.251.71.68:50010']"
1811,081109,203541,162,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5912999755522282446 src: /10.250.15.67:57599 dest: /10.250.15.67:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5912999755522282446', '10.250.15.67:57599', '10.250.15.67:50010']"
1812,081109,203541,162,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6192538903136651854 src: /10.251.197.161:51735 dest: /10.251.197.161:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6192538903136651854', '10.251.197.161:51735', '10.251.197.161:50010']"
1813,081109,203541,162,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8741334127422264486 src: /10.251.199.150:34974 dest: /10.251.199.150:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8741334127422264486', '10.251.199.150:34974', '10.251.199.150:50010']"
1814,081109,203541,163,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1383479986546835007 src: /10.251.71.97:48555 dest: /10.251.71.97:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1383479986546835007', '10.251.71.97:48555', '10.251.71.97:50010']"
1815,081109,203541,163,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3901171193985872487 src: /10.251.197.161:53891 dest: /10.251.197.161:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3901171193985872487', '10.251.197.161:53891', '10.251.197.161:50010']"
1816,081109,203541,163,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4013352108974757296 src: /10.250.10.176:39211 dest: /10.250.10.176:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4013352108974757296', '10.250.10.176:39211', '10.250.10.176:50010']"
1817,081109,203541,163,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5584875496006139565 src: /10.250.6.4:47787 dest: /10.250.6.4:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5584875496006139565', '10.250.6.4:47787', '10.250.6.4:50010']"
1818,081109,203541,163,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8155607960458082281 src: /10.251.123.1:44822 dest: /10.251.123.1:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8155607960458082281', '10.251.123.1:44822', '10.251.123.1:50010']"
1819,081109,203541,164,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3901171193985872487 src: /10.251.215.50:60504 dest: /10.251.215.50:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3901171193985872487', '10.251.215.50:60504', '10.251.215.50:50010']"
1820,081109,203541,164,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6714222090039882252 src: /10.251.110.160:38347 dest: /10.251.110.160:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6714222090039882252', '10.251.110.160:38347', '10.251.110.160:50010']"
1821,081109,203541,164,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8144145466118512432 src: /10.251.27.63:58590 dest: /10.251.27.63:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8144145466118512432', '10.251.27.63:58590', '10.251.27.63:50010']"
1822,081109,203541,164,INFO,dfs.DataNode$DataXceiver,Receiving block blk_981612145312864885 src: /10.251.106.214:47414 dest: /10.251.106.214:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_981612145312864885', '10.251.106.214:47414', '10.251.106.214:50010']"
1823,081109,203541,165,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2870732575704612495 src: /10.251.39.144:41988 dest: /10.251.39.144:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-2870732575704612495', '10.251.39.144:41988', '10.251.39.144:50010']"
1824,081109,203541,165,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2870732575704612495 src: /10.251.91.15:60942 dest: /10.251.91.15:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-2870732575704612495', '10.251.91.15:60942', '10.251.91.15:50010']"
1825,081109,203541,165,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5143286617671754617 src: /10.251.109.209:46550 dest: /10.251.109.209:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5143286617671754617', '10.251.109.209:46550', '10.251.109.209:50010']"
1826,081109,203541,167,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2931242832797339515 src: /10.251.31.242:53176 dest: /10.251.31.242:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2931242832797339515', '10.251.31.242:53176', '10.251.31.242:50010']"
1827,081109,203541,168,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1448813076571847187 src: /10.250.15.67:37790 dest: /10.250.15.67:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1448813076571847187', '10.250.15.67:37790', '10.250.15.67:50010']"
1828,081109,203541,174,INFO,dfs.DataNode$DataXceiver,10.251.71.240:50010 Served block blk_-1608999687919862906 to /10.251.203.179,4dec0816,<*> Served block <*> to /<*>,"['10.251.71.240:50010', 'blk_-1608999687919862906', '10.251.203.179']"
1829,081109,203541,187,INFO,dfs.DataNode$DataXceiver,10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.250.15.101,4dec0816,<*> Served block <*> to /<*>,"['10.250.10.6:50010', 'blk_-1608999687919862906', '10.250.15.101']"
1830,081109,203541,190,INFO,dfs.DataNode$DataXceiver,10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.203.80,4dec0816,<*> Served block <*> to /<*>,"['10.250.10.6:50010', 'blk_-1608999687919862906', '10.251.203.80']"
1831,081109,203541,221,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2163147564840591022 src: /10.250.11.53:38510 dest: /10.250.11.53:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2163147564840591022', '10.250.11.53:38510', '10.250.11.53:50010']"
1832,081109,203541,233,INFO,dfs.DataNode$DataXceiver,10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.250.7.230,4dec0816,<*> Served block <*> to /<*>,"['10.251.197.226:50010', 'blk_-3544583377289625738', '10.250.7.230']"
1833,081109,203541,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000197_0/part-00197. blk_-7194027365856463559,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000197_0/part-00197. blk_-7194027365856463559']
1834,081109,203541,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000257_0/part-00257. blk_5661848627083847913,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000257_0/part-00257. blk_5661848627083847913']
1835,081109,203541,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000381_0/part-00381. blk_-7713388298429426884,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000381_0/part-00381. blk_-7713388298429426884']
1836,081109,203541,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000238_0/part-00238. blk_6192538903136651854,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000238_0/part-00238. blk_6192538903136651854']
1837,081109,203541,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000258_0/part-00258. blk_7804208990899438071,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000258_0/part-00258. blk_7804208990899438071']
1838,081109,203541,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000376_0/part-00376. blk_-8741334127422264486,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000376_0/part-00376. blk_-8741334127422264486']
1839,081109,203541,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000172_0/part-00172. blk_-5143286617671754617,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000172_0/part-00172. blk_-5143286617671754617']
1840,081109,203541,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000174_0/part-00174. blk_1239909128373552502,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000174_0/part-00174. blk_1239909128373552502']
1841,081109,203541,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000182_0/part-00182. blk_-4013352108974757296,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000182_0/part-00182. blk_-4013352108974757296']
1842,081109,203541,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000378_0/part-00378. blk_8135292087230413975,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000378_0/part-00378. blk_8135292087230413975']
1843,081109,203541,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000181_0/part-00181. blk_8183815269486695335,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000181_0/part-00181. blk_8183815269486695335']
1844,081109,203541,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000251_0/part-00251. blk_-3046627542547536054,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000251_0/part-00251. blk_-3046627542547536054']
1845,081109,203541,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000383_0/part-00383. blk_-6704225939638932097,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000383_0/part-00383. blk_-6704225939638932097']
1846,081109,203542,153,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7340860866556817481 src: /10.251.26.177:33735 dest: /10.251.26.177:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7340860866556817481', '10.251.26.177:33735', '10.251.26.177:50010']"
1847,081109,203542,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1780513736067213693 src: /10.251.106.214:49290 dest: /10.251.106.214:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1780513736067213693', '10.251.106.214:49290', '10.251.106.214:50010']"
1848,081109,203542,155,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8294878850903324975 src: /10.251.126.255:35979 dest: /10.251.126.255:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8294878850903324975', '10.251.126.255:35979', '10.251.126.255:50010']"
1849,081109,203542,156,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7804208990899438071 src: /10.251.199.150:34696 dest: /10.251.199.150:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7804208990899438071', '10.251.199.150:34696', '10.251.199.150:50010']"
1850,081109,203542,157,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6402803854715743550 src: /10.251.29.239:54192 dest: /10.251.29.239:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6402803854715743550', '10.251.29.239:54192', '10.251.29.239:50010']"
1851,081109,203542,157,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6678472565712118087 src: /10.251.107.196:37923 dest: /10.251.107.196:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6678472565712118087', '10.251.107.196:37923', '10.251.107.196:50010']"
1852,081109,203542,157,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8257277173936543986 src: /10.251.199.159:47701 dest: /10.251.199.159:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8257277173936543986', '10.251.199.159:47701', '10.251.199.159:50010']"
1853,081109,203542,159,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2602936878633669240 src: /10.251.194.102:43613 dest: /10.251.194.102:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2602936878633669240', '10.251.194.102:43613', '10.251.194.102:50010']"
1854,081109,203542,159,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3647098096660331647 src: /10.251.39.160:54381 dest: /10.251.39.160:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3647098096660331647', '10.251.39.160:54381', '10.251.39.160:50010']"
1855,081109,203542,159,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4712938983108943253 src: /10.251.199.19:51701 dest: /10.251.199.19:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4712938983108943253', '10.251.199.19:51701', '10.251.199.19:50010']"
1856,081109,203542,159,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5143286617671754617 src: /10.250.18.114:44787 dest: /10.250.18.114:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5143286617671754617', '10.250.18.114:44787', '10.250.18.114:50010']"
1857,081109,203542,159,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8183815269486695335 src: /10.251.198.196:33394 dest: /10.251.198.196:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8183815269486695335', '10.251.198.196:33394', '10.251.198.196:50010']"
1858,081109,203542,160,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4147447158944475729 src: /10.251.38.197:39574 dest: /10.251.38.197:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4147447158944475729', '10.251.38.197:39574', '10.251.38.197:50010']"
1859,081109,203542,160,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4566277459864535342 src: /10.251.106.50:38495 dest: /10.251.106.50:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4566277459864535342', '10.251.106.50:38495', '10.251.106.50:50010']"
1860,081109,203542,160,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6525645224298470536 src: /10.250.10.144:47641 dest: /10.250.10.144:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6525645224298470536', '10.250.10.144:47641', '10.250.10.144:50010']"
