LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate,ParameterList
748,-,1131563670,2005.11.09,tbird-admin1,Nov,9,11:14:30,local@tbird-admin1,ntpd,,ntpd shutdown succeeded,a52a6cc9,ntpd <*> succeeded,['shutdown']
749,-,1131563670,2005.11.09,tbird-admin1,Nov,9,11:14:30,local@tbird-admin1,ntpd,1814,ntpd exiting on signal 15,695d8251,ntpd exiting on signal 15,[]
750,-,1131563670,2005.11.09,tbird-admin1,Nov,9,11:14:30,local@tbird-admin1,xinetd,,xinetd shutdown succeeded,ae5be743,xinetd shutdown succeeded,[]
751,-,1131563670,2005.11.09,tbird-admin1,Nov,9,11:14:30,local@tbird-admin1,xinetd,1798,Exiting...,b05754fa,Exiting...,[]
752,-,1131563670,2005.11.09,tbird-sm1,Nov,9,11:14:30,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1cfe3a76,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,[]
753,-,1131563671,2005.11.09,cn415,Nov,9,11:14:31,cn415/cn415,ntpd,12211,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
754,-,1131563673,2005.11.09,tbird-admin1,Nov,9,11:14:33,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C8] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C8]']
755,-,1131563674,2005.11.09,cn87,Nov,9,11:14:34,cn87/cn87,ntpd,19849,"synchronized to 10.100.16.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.16.250,', '3']"
756,-,1131563674,2005.11.09,tbird-sm1,Nov,9,11:14:34,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,eb0cfa2a,[ib_sm_sweep.c:1455]: No topology change,[]
757,-,1131563674,2005.11.09,tbird-sm1,Nov,9,11:14:34,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,9db750e6,[ib_sm_sweep.c:1482]: No configuration change required,[]
758,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,irqbalance,,irqbalance startup succeeded,d7763055,irqbalance startup succeeded,[]
759,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Intel(R) Xeon(TM) CPU 3.60GHz stepping 03,6be61616,Intel(R) Xeon(TM) CPU 3.60GHz stepping 03,[]
760,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"DMA zone: 4096 pages, LIFO batch:1",0ec1a17a,"DMA zone: 4096 pages, LIFO batch:1",[]
761,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"HighMem zone: 0 pages, LIFO batch:1",20fb0ff0,"HighMem zone: 0 pages, LIFO batch:1",[]
762,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Normal zone: 1830912 pages, LIFO batch:16",0787efdf,"Normal zone: 1830912 pages, LIFO batch:16",[]
763,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Type: Direct-Access ANSI SCSI revision: 02,c6d4f2aa,Type: <*> ANSI SCSI revision: 02,['Direct-Access']
764,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Type: Processor ANSI SCSI revision: 02,c6d4f2aa,Type: <*> ANSI SCSI revision: 02,['Processor']
765,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Vendor: MegaRAID Model: LD 0 RAID0 69G Rev: 521S,2a1f7496,Vendor: MegaRAID Model: LD 0 RAID0 69G Rev: 521S,[]
766,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Vendor: PE/PV Model: 1x2 SCSI BP Rev: 1.0,499954af,Vendor: PE/PV Model: 1x2 SCSI BP Rev: 1.0,[]
767,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,BIOS-e820: 0000000000000000 - 00000000000a0000 (usable),6dc36b09,BIOS-e820: <*> - <*> (usable),"['0000000000000000', '00000000000a0000']"
768,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,BIOS-e820: 0000000000100000 - 00000000bffc0000 (usable),6dc36b09,BIOS-e820: <*> - <*> (usable),"['0000000000100000', '00000000bffc0000']"
769,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,BIOS-e820: 00000000bffc0000 - 00000000bffcfc00 (ACPI data),90aa7ad8,BIOS-e820: 00000000bffc0000 - 00000000bffcfc00 (ACPI data),[]
770,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,BIOS-e820: 00000000bffcfc00 - 00000000bffff000 (reserved),0f5f997d,BIOS-e820: <*> - <*> (reserved),"['00000000bffcfc00', '00000000bffff000']"
771,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,BIOS-e820: 00000000e0000000 - 00000000fec90000 (reserved),0f5f997d,BIOS-e820: <*> - <*> (reserved),"['00000000e0000000', '00000000fec90000']"
772,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,BIOS-e820: 00000000fed00000 - 00000000fed00400 (reserved),0f5f997d,BIOS-e820: <*> - <*> (reserved),"['00000000fed00000', '00000000fed00400']"
773,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,BIOS-e820: 00000000fee00000 - 00000000fee10000 (reserved),0f5f997d,BIOS-e820: <*> - <*> (reserved),"['00000000fee00000', '00000000fee10000']"
774,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved),0f5f997d,BIOS-e820: <*> - <*> (reserved),"['00000000ffb00000', '0000000100000000']"
775,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,BIOS-e820: 0000000100000000 - 00000001c0000000 (usable),6dc36b09,BIOS-e820: <*> - <*> (usable),"['0000000100000000', '00000001c0000000']"
776,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,RHH kernel module initialized successfully,dc008d73,RHH kernel module initialized successfully,[]
777,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,THH kernel module initialized successfully,503eca1e,THH kernel module initialized successfully,[]
778,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,sda: sda1 sda2 sda3 sda4 < sda5 sda6 >,5f59c0fe,sda: sda1 sda2 sda3 sda4 < sda5 sda6 >,[]
779,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,- Added public key EA232A604969C61D,61080331,- Added public key EA232A604969C61D,[]
780,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"- User ID: Red Hat, Inc. (Kernel Module GPG key)",58568c1a,"- User ID: Red Hat, Inc. (Kernel Module GPG key)",[]
781,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI wakeup devices:,b218fa4c,ACPI wakeup devices:,[]
782,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: (supports S0 S4 S5),da8564c1,ACPI: (supports S0 S4 S5),[]
783,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: DSDT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000e) @ 0x0000000000000000,bf9c9e27,ACPI: <*> (v001 DELL PE BKC 0x00000001 MSFT <*> @ <*>,"['DSDT', '0x0100000e)', '0x0000000000000000']"
784,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: FADT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd6b0,bf9c9e27,ACPI: <*> (v001 DELL PE BKC 0x00000001 MSFT <*> @ <*>,"['FADT', '0x0100000a)', '0x00000000000fd6b0']"
785,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: HPET (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd81c,bf9c9e27,ACPI: <*> (v001 DELL PE BKC 0x00000001 MSFT <*> @ <*>,"['HPET', '0x0100000a)', '0x00000000000fd81c']"
786,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: HPET id: 0xffffffff base: 0xfed00000,d0865902,ACPI: HPET id: 0xffffffff base: 0xfed00000,[]
787,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: INT_SRC_OVR (bus 0 bus_irq 0 global_irq 2 dfl dfl),ad416b7e,ACPI: INT_SRC_OVR (bus 0 bus_irq <*> global_irq <*> <*> <*>,"['0', '2', 'dfl dfl)']"
788,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: INT_SRC_OVR (bus 0 bus_irq 9 global_irq 9 high level),ad416b7e,ACPI: INT_SRC_OVR (bus 0 bus_irq <*> global_irq <*> <*> <*>,"['9', '9', 'high level)']"
789,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: IOAPIC (id[0x07] address[0xfec00000] gsi_base[0]),75f656ce,ACPI: IOAPIC (id[0x07] address[0xfec00000] gsi_base[0]),[]
790,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: IOAPIC (id[0x08] address[0xfec80000] gsi_base[32]),cc35216a,ACPI: IOAPIC (id[0x08] address[0xfec80000] gsi_base[32]),[]
791,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: IOAPIC (id[0x09] address[0xfec83000] gsi_base[64]),80d90f3c,ACPI: IOAPIC (id[0x09] address[0xfec83000] gsi_base[64]),[]
792,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: IRQ0 used by override.,87cf408f,ACPI: <*> used by override.,['IRQ0']
793,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: IRQ2 used by override.,87cf408f,ACPI: <*> used by override.,['IRQ2']
794,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: IRQ9 used by override.,87cf408f,ACPI: <*> used by override.,['IRQ9']
795,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: Interpreter enabled,3c9bd707,ACPI: Interpreter enabled,[]
796,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: LAPIC (acpi_id[0x01] lapic_id[0x00] enabled),3d296a8d,ACPI: LAPIC <*> <*> enabled),['(acpi_id[0x01] lapic_id[0x00]']
797,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: LAPIC (acpi_id[0x02] lapic_id[0x06] enabled),3d296a8d,ACPI: LAPIC <*> <*> enabled),['(acpi_id[0x02] lapic_id[0x06]']
798,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: LAPIC (acpi_id[0x03] lapic_id[0x01] disabled),45dd1947,ACPI: LAPIC <*> <*> disabled),['(acpi_id[0x03] lapic_id[0x01]']
799,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: LAPIC (acpi_id[0x04] lapic_id[0x07] disabled),45dd1947,ACPI: LAPIC <*> <*> disabled),['(acpi_id[0x04] lapic_id[0x07]']
800,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: LAPIC_NMI (acpi_id[0x01] high edge lint[0x1]),27bab093,ACPI: LAPIC_NMI <*> high edge lint[0x1]),['(acpi_id[0x01]']
801,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: LAPIC_NMI (acpi_id[0x02] high edge lint[0x1]),27bab093,ACPI: LAPIC_NMI <*> high edge lint[0x1]),['(acpi_id[0x02]']
802,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: LAPIC_NMI (acpi_id[0x03] high edge lint[0x1]),27bab093,ACPI: LAPIC_NMI <*> high edge lint[0x1]),['(acpi_id[0x03]']
803,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: LAPIC_NMI (acpi_id[0x04] high edge lint[0x1]),27bab093,ACPI: LAPIC_NMI <*> high edge lint[0x1]),['(acpi_id[0x04]']
804,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: Local APIC address 0xfee00000,02f2aa8e,ACPI: Local APIC address 0xfee00000,[]
805,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: MADT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd724,bf9c9e27,ACPI: <*> (v001 DELL PE BKC 0x00000001 MSFT <*> @ <*>,"['MADT', '0x0100000a)', '0x00000000000fd724']"
806,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: MCFG (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd854,bf9c9e27,ACPI: <*> (v001 DELL PE BKC 0x00000001 MSFT <*> @ <*>,"['MCFG', '0x0100000a)', '0x00000000000fd854']"
807,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Link [LNKA] (IRQs 3 4 5 6 7 10 11 12) *15,0ccf363e,ACPI: PCI Interrupt Link <*> (IRQs 3 4 5 6 7 10 11 12) <*>,"['[LNKA]', '*15']"
808,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Link [LNKB] (IRQs 3 4 5 6 *7 10 11 12),0ba4f522,ACPI: PCI Interrupt Link <*> (IRQs 3 4 5 6 <*> <*> <*> 12),"['[LNKB]', '*7', '10 11']"
809,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Link [LNKC] (IRQs 3 4 5 6 7 10 *11 12),0ba4f522,ACPI: PCI Interrupt Link <*> (IRQs 3 4 5 6 <*> <*> <*> 12),"['[LNKC]', '7', '10 *11']"
810,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Link [LNKD] (IRQs 3 4 5 6 7 10 11 12) *14,0ccf363e,ACPI: PCI Interrupt Link <*> (IRQs 3 4 5 6 7 10 11 12) <*>,"['[LNKD]', '*14']"
811,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI Interrupt Link [LNKE] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",7d45d9e0,"ACPI: PCI Interrupt Link <*> (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",['[LNKE]']
812,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI Interrupt Link [LNKF] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",7d45d9e0,"ACPI: PCI Interrupt Link <*> (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",['[LNKF]']
813,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI Interrupt Link [LNKG] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",7d45d9e0,"ACPI: PCI Interrupt Link <*> (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",['[LNKG]']
814,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Link [LNKH] (IRQs 3 4 5 6 7 *10 11 12),0ba4f522,ACPI: PCI Interrupt Link <*> (IRQs 3 4 5 6 <*> <*> <*> 12),"['[LNKH]', '7', '*10 11']"
815,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Routing Table [\_SB_.PCI0.PALO.DOBA._PRT],b1ecff3c,ACPI: PCI Interrupt Routing Table <*>,['[\\_SB_.PCI0.PALO.DOBA._PRT]']
816,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Routing Table [\_SB_.PCI0.PALO.DOBB._PRT],b1ecff3c,ACPI: PCI Interrupt Routing Table <*>,['[\\_SB_.PCI0.PALO.DOBB._PRT]']
817,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Routing Table [\_SB_.PCI0.PALO._PRT],b1ecff3c,ACPI: PCI Interrupt Routing Table <*>,['[\\_SB_.PCI0.PALO._PRT]']
818,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Routing Table [\_SB_.PCI0.PBHI.PXB1._PRT],b1ecff3c,ACPI: PCI Interrupt Routing Table <*>,['[\\_SB_.PCI0.PBHI.PXB1._PRT]']
819,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Routing Table [\_SB_.PCI0.PBHI.PXB2._PRT],b1ecff3c,ACPI: PCI Interrupt Routing Table <*>,['[\\_SB_.PCI0.PBHI.PXB2._PRT]']
820,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Routing Table [\_SB_.PCI0.PBHI._PRT],b1ecff3c,ACPI: PCI Interrupt Routing Table <*>,['[\\_SB_.PCI0.PBHI._PRT]']
821,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Routing Table [\_SB_.PCI0.PBLO._PRT],b1ecff3c,ACPI: PCI Interrupt Routing Table <*>,['[\\_SB_.PCI0.PBLO._PRT]']
822,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Routing Table [\_SB_.PCI0.PICH._PRT],b1ecff3c,ACPI: PCI Interrupt Routing Table <*>,['[\\_SB_.PCI0.PICH._PRT]']
823,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Routing Table [\_SB_.PCI0.VPR0._PRT],b1ecff3c,ACPI: PCI Interrupt Routing Table <*>,['[\\_SB_.PCI0.VPR0._PRT]']
824,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Interrupt Routing Table [\_SB_.PCI0._PRT],b1ecff3c,ACPI: PCI Interrupt Routing Table <*>,['[\\_SB_.PCI0._PRT]']
825,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: PCI Root Bridge [PCI0] (00:00),a3516ae4,ACPI: PCI Root Bridge [PCI0] (00:00),[]
826,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:00:02.0[A] -> GSI 16 (level, low) -> IRQ 169",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:00:02.0[A] ->', '16', '169']"
827,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:00:04.0[A] -> GSI 16 (level, low) -> IRQ 169",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:00:04.0[A] ->', '16', '169']"
828,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:00:05.0[A] -> GSI 16 (level, low) -> IRQ 169",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:00:05.0[A] ->', '16', '169']"
829,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:00:06.0[A] -> GSI 16 (level, low) -> IRQ 169",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:00:06.0[A] ->', '16', '169']"
830,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:00:1d.0[A] -> GSI 16 (level, low) -> IRQ 169",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:00:1d.0[A] ->', '16', '169']"
831,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:00:1d.0[A] -> GSI 16 (level, low) -> IRQ 169",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:00:1d.0[A] ->', '16', '169']"
832,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:00:1d.1[B] -> GSI 19 (level, low) -> IRQ 177",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:00:1d.1[B] ->', '19', '177']"
833,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:00:1d.1[B] -> GSI 19 (level, low) -> IRQ 177",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:00:1d.1[B] ->', '19', '177']"
834,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:00:1d.2[C] -> GSI 18 (level, low) -> IRQ 185",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:00:1d.2[C] ->', '18', '185']"
835,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:00:1d.2[C] -> GSI 18 (level, low) -> IRQ 185",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:00:1d.2[C] ->', '18', '185']"
836,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:00:1d.7[D] -> GSI 23 (level, low) -> IRQ 193",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:00:1d.7[D] ->', '23', '193']"
837,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:00:1d.7[D] -> GSI 23 (level, low) -> IRQ 193",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:00:1d.7[D] ->', '23', '193']"
838,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:02:0e.0[A] -> GSI 46 (level, low) -> IRQ 201",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:02:0e.0[A] ->', '46', '201']"
839,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:02:0e.0[A] -> GSI 46 (level, low) -> IRQ 201",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:02:0e.0[A] ->', '46', '201']"
840,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:06:07.0[A] -> GSI 64 (level, low) -> IRQ 209",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:06:07.0[A] ->', '64', '209']"
841,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:06:07.0[A] -> GSI 64 (level, low) -> IRQ 209",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:06:07.0[A] ->', '64', '209']"
842,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:07:08.0[A] -> GSI 65 (level, low) -> IRQ 217",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:07:08.0[A] ->', '65', '217']"
843,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:07:08.0[A] -> GSI 65 (level, low) -> IRQ 217",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:07:08.0[A] ->', '65', '217']"
844,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:08:00.0[A] -> GSI 16 (level, low) -> IRQ 169",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:08:00.0[A] ->', '16', '169']"
845,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:08:00.0[A] -> GSI 16 (level, low) -> IRQ 169",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:08:00.0[A] ->', '16', '169']"
846,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"ACPI: PCI interrupt 0000:09:0d.0[A] -> GSI 18 (level, low) -> IRQ 185",0278a557,"ACPI: PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>","['0000:09:0d.0[A] ->', '18', '185']"
847,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: Power Button (FF) [PWRF],06825620,ACPI: Power Button (FF) [PWRF],[]
848,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: Processor [CPU0] (supports C1),8f43df13,ACPI: Processor <*> (supports C1),['[CPU0]']
849,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: Processor [CPU1] (supports C1),8f43df13,ACPI: Processor <*> (supports C1),['[CPU1]']
850,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: RSDP (v000 DELL ) @ 0x00000000000fd650,47b12e89,ACPI: RSDP (v000 DELL ) @ 0x00000000000fd650,[]
851,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: RSDT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd664,bf9c9e27,ACPI: <*> (v001 DELL PE BKC 0x00000001 MSFT <*> @ <*>,"['RSDT', '0x0100000a)', '0x00000000000fd664']"
852,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: SPCR (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd7cc,bf9c9e27,ACPI: <*> (v001 DELL PE BKC 0x00000001 MSFT <*> @ <*>,"['SPCR', '0x0100000a)', '0x00000000000fd7cc']"
853,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: Subsystem revision 20040816,4e856061,ACPI: Subsystem revision 20040816,[]
