LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,ParameterList
804,2016-09-28,04:30:50,Info,CBS,Session: 30546174_157135994 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_157135994']
805,2016-09-28,04:30:50,Info,CBS,"Read out cached package applicability for package: Package_for_KB3005607~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3005607~31bf3856ad364e35~amd64~~6.1.1.0,', '80, CurrentState:112']"
806,2016-09-28,04:30:50,Info,CBS,Session: 30546174_157145995 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_157145995']
807,2016-09-28,04:30:50,Info,CBS,Session: 30546174_157205998 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_157205998']
808,2016-09-28,04:30:50,Info,CBS,"Read out cached package applicability for package: Package_for_KB3184143~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3184143~31bf3856ad364e35~amd64~~6.1.1.4,', '112, CurrentState:112']"
809,2016-09-28,04:30:50,Info,CBS,Session: 30546174_157616022 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_157616022']
810,2016-09-28,04:30:50,Info,CBS,"Read out cached package applicability for package: Package_for_KB2992611~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2992611~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
811,2016-09-28,04:30:50,Info,CBS,Session: 30546174_159636137 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_159636137']
812,2016-09-28,04:30:50,Info,CBS,"Read out cached package applicability for package: Package_for_KB2727528~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2727528~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
813,2016-09-28,04:30:50,Info,CBS,Session: 30546174_159666139 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_159666139']
814,2016-09-28,04:30:50,Info,CBS,"Read out cached package applicability for package: Package_for_KB2506014~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2506014~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
815,2016-09-28,04:30:51,Info,CBS,Session: 30546174_164936440 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_164936440']
816,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2868116~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2868116~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
817,2016-09-28,04:30:51,Info,CBS,Session: 30546174_165556476 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_165556476']
818,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2861698~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2861698~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
819,2016-09-28,04:30:51,Info,CBS,Session: 30546174_165596478 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_165596478']
820,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB3092627~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3092627~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
821,2016-09-28,04:30:51,Info,CBS,Session: 30546174_165696484 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_165696484']
822,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2984976~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2984976~31bf3856ad364e35~amd64~~6.1.1.3,', '80, CurrentState:112']"
823,2016-09-28,04:30:51,Info,CBS,Session: 30546174_165966499 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_165966499']
824,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB3102429~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3102429~31bf3856ad364e35~amd64~~6.1.2.0,', '112, CurrentState:112']"
825,2016-09-28,04:30:51,Info,CBS,Session: 30546174_166396524 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_166396524']
826,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB3005788~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3005788~31bf3856ad364e35~amd64~~6.1.1.0,', '80, CurrentState:0']"
827,2016-09-28,04:30:51,Info,CBS,Session: 30546174_167286575 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_167286575']
828,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB3006121~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3006121~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
829,2016-09-28,04:30:51,Info,CBS,Session: 30546174_167476586 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_167476586']
830,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2813430~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2813430~31bf3856ad364e35~amd64~~6.1.1.4,', '112, CurrentState:112']"
831,2016-09-28,04:30:51,Info,CBS,Session: 30546174_169016674 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_169016674']
832,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB3033889~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3033889~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
833,2016-09-28,04:30:51,Info,CBS,Session: 30546174_169066677 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_169066677']
834,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB3037574~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3037574~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
835,2016-09-28,04:30:51,Info,CBS,Session: 30546174_169296690 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_169296690']
836,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2977292~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2977292~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
837,2016-09-28,04:30:51,Info,CBS,Session: 30546174_169316691 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_169316691']
838,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB3161949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3161949~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
839,2016-09-28,04:30:51,Info,CBS,Session: 30546174_169366694 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_169366694']
840,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB3006625~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3006625~31bf3856ad364e35~amd64~~6.1.1.0,', '80, CurrentState:112']"
841,2016-09-28,04:30:51,Info,CBS,Session: 30546174_169406696 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_169406696']
842,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB3159398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3159398~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
843,2016-09-28,04:30:51,Info,CBS,Session: 30546174_169616708 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_169616708']
844,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB3035017~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3035017~31bf3856ad364e35~amd64~~6.1.1.0,', '80, CurrentState:0']"
845,2016-09-28,04:30:51,Info,CBS,Session: 30546174_169636709 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_169636709']
846,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2993651~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2993651~31bf3856ad364e35~amd64~~6.1.1.3,', '80, CurrentState:112']"
847,2016-09-28,04:30:51,Info,CBS,Session: 30546174_169666711 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_169666711']
848,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB3184122~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3184122~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
849,2016-09-28,04:30:51,Info,CBS,Session: 30546174_169696713 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_169696713']
850,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2786081~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2786081~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
851,2016-09-28,04:30:51,Info,CBS,Session: 30546174_169726714 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_169726714']
852,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2761217~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2761217~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
853,2016-09-28,04:30:51,Info,CBS,Session: 30546174_169836721 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_169836721']
854,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB3142024~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3142024~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
855,2016-09-28,04:30:51,Info,CBS,Session: 30546174_170026732 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_170026732']
856,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2835174~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2835174~31bf3856ad364e35~amd64~~6.1.1.0,', '0, CurrentState:0']"
857,2016-09-28,04:30:51,Info,CBS,Session: 30546174_170246744 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_170246744']
858,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2808679~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2808679~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
859,2016-09-28,04:30:51,Info,CBS,Session: 30546174_171486815 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_171486815']
860,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2552343~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2552343~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
861,2016-09-28,04:30:51,Info,CBS,Session: 30546174_171536818 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_171536818']
862,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2532531~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2532531~31bf3856ad364e35~amd64~~6.1.1.0,', '80, CurrentState:112']"
863,2016-09-28,04:30:51,Info,CBS,Session: 30546174_171646824 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_171646824']
864,2016-09-28,04:30:51,Info,CBS,"Read out cached package applicability for package: Package_for_KB2973112~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2973112~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
865,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172076849 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_172076849']
866,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2653956~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 80, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2653956~31bf3856ad364e35~amd64~~6.1.1.5,', '80, CurrentState:112']"
867,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172126852 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_172126852']
868,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3101722~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3101722~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
869,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172246858 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_172246858']
870,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3155178~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3155178~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
871,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172276860 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_172276860']
872,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2978120~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2978120~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
873,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172546876 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_172546876']
874,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3140245~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3140245~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
875,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172566877 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_172566877']
876,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3010788~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3010788~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
877,2016-09-28,04:30:52,Info,CBS,Session: 30546174_172676883 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_172676883']
878,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB982018~31bf3856ad364e35~amd64~~6.1.3.2, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB982018~31bf3856ad364e35~amd64~~6.1.3.2,', '112, CurrentState:112']"
879,2016-09-28,04:30:52,Info,CBS,Session: 30546174_173216914 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_173216914']
880,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2705219~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2705219~31bf3856ad364e35~amd64~~6.1.2.0,', '112, CurrentState:112']"
881,2016-09-28,04:30:52,Info,CBS,Session: 30546174_173266917 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_173266917']
882,2016-09-28,04:30:52,Info,CBS,Session: 30546174_173636938 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_173636938']
883,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3004375~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3004375~31bf3856ad364e35~amd64~~6.1.3.1,', '112, CurrentState:112']"
884,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176877123 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_176877123']
885,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3138378~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3138378~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
886,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176887124 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_176887124']
887,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2506928~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2506928~31bf3856ad364e35~amd64~~6.1.2.0,', '112, CurrentState:112']"
888,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176917126 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_176917126']
889,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2799926~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2799926~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
890,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176947127 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_176947127']
891,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2491683~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2491683~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
892,2016-09-28,04:30:52,Info,CBS,Session: 30546174_176967128 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_176967128']
893,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2654428~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2654428~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
894,2016-09-28,04:30:52,Info,CBS,Session: 30546174_177007131 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_177007131']
895,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3004361~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3004361~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
896,2016-09-28,04:30:52,Info,CBS,Session: 30546174_177047133 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_177047133']
897,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3108371~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3108371~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
898,2016-09-28,04:30:52,Info,CBS,Session: 30546174_177107136 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_177107136']
899,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2892074~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2892074~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
900,2016-09-28,04:30:52,Info,CBS,Session: 30546174_177417154 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_177417154']
901,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2973351~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2973351~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
902,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179617280 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_179617280']
903,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2729094~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2729094~31bf3856ad364e35~amd64~~6.1.2.0,', '112, CurrentState:112']"
904,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179737287 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_179737287']
905,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2511455~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2511455~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
906,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179777289 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_179777289']
907,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2564958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2564958~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
908,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179827292 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_179827292']
