LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
757,081109,203533,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000230_0/part-00230. blk_5775293647706867248,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000230_0/part-00230. blk_5775293647706867248']
758,081109,203533,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000270_0/part-00270. blk_8910234103556704078,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000270_0/part-00270. blk_8910234103556704078']
759,081109,203533,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000049_0/part-00049. blk_-1548346834251221499,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000049_0/part-00049. blk_-1548346834251221499']
760,081109,203533,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000094_0/part-00094. blk_2986822300704311308,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000094_0/part-00094. blk_2986822300704311308']
761,081109,203533,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000211_0/part-00211. blk_5161501523120226002,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000211_0/part-00211. blk_5161501523120226002']
762,081109,203533,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000224_0/part-00224. blk_1613550655988246573,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000224_0/part-00224. blk_1613550655988246573']
763,081109,203533,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000225_0/part-00225. blk_-8756305378882356508,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000225_0/part-00225. blk_-8756305378882356508']
764,081109,203533,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000245_0/part-00245. blk_-6108780682959356968,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000245_0/part-00245. blk_-6108780682959356968']
765,081109,203533,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000267_0/part-00267. blk_2391384234620089834,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000267_0/part-00267. blk_2391384234620089834']
766,081109,203534,145,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7158210625015641227 src: /10.251.42.16:54807 dest: /10.251.42.16:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7158210625015641227', '10.251.42.16:54807', '10.251.42.16:50010']"
767,081109,203534,145,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7427307448707327249 src: /10.251.42.84:50707 dest: /10.251.42.84:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7427307448707327249', '10.251.42.84:50707', '10.251.42.84:50010']"
768,081109,203534,145,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8756305378882356508 src: /10.251.125.237:58123 dest: /10.251.125.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8756305378882356508', '10.251.125.237:58123', '10.251.125.237:50010']"
769,081109,203534,146,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2912732363095595893 src: /10.251.43.192:38124 dest: /10.251.43.192:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2912732363095595893', '10.251.43.192:38124', '10.251.43.192:50010']"
770,081109,203534,146,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4190491243436026170 src: /10.251.43.147:60273 dest: /10.251.43.147:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4190491243436026170', '10.251.43.147:60273', '10.251.43.147:50010']"
771,081109,203534,146,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4513615671112005170 src: /10.251.70.211:33965 dest: /10.251.70.211:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4513615671112005170', '10.251.70.211:33965', '10.251.70.211:50010']"
772,081109,203534,146,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4521164666406024155 src: /10.251.90.81:57499 dest: /10.251.90.81:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4521164666406024155', '10.251.90.81:57499', '10.251.90.81:50010']"
773,081109,203534,146,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4667470578821022066 src: /10.250.14.224:57510 dest: /10.250.14.224:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4667470578821022066', '10.250.14.224:57510', '10.250.14.224:50010']"
774,081109,203534,146,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8054782785917830420 src: /10.251.42.246:51225 dest: /10.251.42.246:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8054782785917830420', '10.251.42.246:51225', '10.251.42.246:50010']"
775,081109,203534,146,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8054782785917830420 src: /10.251.42.246:58443 dest: /10.251.42.246:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8054782785917830420', '10.251.42.246:58443', '10.251.42.246:50010']"
776,081109,203534,146,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8091841062813936618 src: /10.251.43.210:55852 dest: /10.251.43.210:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8091841062813936618', '10.251.43.210:55852', '10.251.43.210:50010']"
777,081109,203534,146,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9210346052555304090 src: /10.251.123.20:53984 dest: /10.251.123.20:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_9210346052555304090', '10.251.123.20:53984', '10.251.123.20:50010']"
778,081109,203534,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_202536106610432362 src: /10.251.111.228:55875 dest: /10.251.111.228:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_202536106610432362', '10.251.111.228:55875', '10.251.111.228:50010']"
779,081109,203534,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2869299916035182755 src: /10.251.122.38:57798 dest: /10.251.122.38:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-2869299916035182755', '10.251.122.38:57798', '10.251.122.38:50010']"
780,081109,203534,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3667585438930153850 src: /10.251.30.179:52353 dest: /10.251.30.179:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-3667585438930153850', '10.251.30.179:52353', '10.251.30.179:50010']"
781,081109,203534,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4341181125838883663 src: /10.251.123.1:42609 dest: /10.251.123.1:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4341181125838883663', '10.251.123.1:42609', '10.251.123.1:50010']"
782,081109,203534,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4430564173662960642 src: /10.251.203.4:52219 dest: /10.251.203.4:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4430564173662960642', '10.251.203.4:52219', '10.251.203.4:50010']"
783,081109,203534,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5702477348781461354 src: /10.251.195.70:44226 dest: /10.251.195.70:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5702477348781461354', '10.251.195.70:44226', '10.251.195.70:50010']"
784,081109,203534,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6586753944835843334 src: /10.251.43.192:38125 dest: /10.251.43.192:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6586753944835843334', '10.251.43.192:38125', '10.251.43.192:50010']"
785,081109,203534,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6879190567969332918 src: /10.251.194.129:48182 dest: /10.251.194.129:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6879190567969332918', '10.251.194.129:48182', '10.251.194.129:50010']"
786,081109,203534,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6931080266317198977 src: /10.251.123.20:53985 dest: /10.251.123.20:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6931080266317198977', '10.251.123.20:53985', '10.251.123.20:50010']"
787,081109,203534,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7352609810175565501 src: /10.251.194.213:36922 dest: /10.251.194.213:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7352609810175565501', '10.251.194.213:36922', '10.251.194.213:50010']"
788,081109,203534,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7352609810175565501 src: /10.251.194.213:43318 dest: /10.251.194.213:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7352609810175565501', '10.251.194.213:43318', '10.251.194.213:50010']"
789,081109,203534,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-859705208416062320 src: /10.251.74.192:40227 dest: /10.251.74.192:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-859705208416062320', '10.251.74.192:40227', '10.251.74.192:50010']"
790,081109,203534,147,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9025459096044337508 src: /10.251.203.129:52148 dest: /10.251.203.129:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-9025459096044337508', '10.251.203.129:52148', '10.251.203.129:50010']"
791,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1076549517733373559 src: /10.251.74.134:42110 dest: /10.251.74.134:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1076549517733373559', '10.251.74.134:42110', '10.251.74.134:50010']"
792,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1404945464756167309 src: /10.251.42.191:50129 dest: /10.251.42.191:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1404945464756167309', '10.251.42.191:50129', '10.251.42.191:50010']"
793,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1448813076571847187 src: /10.251.193.224:46363 dest: /10.251.193.224:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1448813076571847187', '10.251.193.224:46363', '10.251.193.224:50010']"
794,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1477913034248457629 src: /10.250.15.240:38444 dest: /10.250.15.240:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1477913034248457629', '10.250.15.240:38444', '10.250.15.240:50010']"
795,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1613550655988246573 src: /10.251.42.16:33306 dest: /10.251.42.16:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1613550655988246573', '10.251.42.16:33306', '10.251.42.16:50010']"
796,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1912523661436659100 src: /10.250.10.6:48803 dest: /10.250.10.6:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1912523661436659100', '10.250.10.6:48803', '10.250.10.6:50010']"
797,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2347008916727134499 src: /10.251.107.50:50617 dest: /10.251.107.50:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2347008916727134499', '10.251.107.50:50617', '10.251.107.50:50010']"
798,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2682415100025107597 src: /10.251.202.181:42106 dest: /10.251.202.181:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-2682415100025107597', '10.251.202.181:42106', '10.251.202.181:50010']"
799,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2804479706331551014 src: /10.251.67.211:33118 dest: /10.251.67.211:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-2804479706331551014', '10.251.67.211:33118', '10.251.67.211:50010']"
800,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3508011185486088738 src: /10.251.123.1:33642 dest: /10.251.123.1:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3508011185486088738', '10.251.123.1:33642', '10.251.123.1:50010']"
801,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3880327230518840131 src: /10.251.43.210:55859 dest: /10.251.43.210:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3880327230518840131', '10.251.43.210:55859', '10.251.43.210:50010']"
802,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3972287319691001044 src: /10.251.214.130:49613 dest: /10.251.214.130:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3972287319691001044', '10.251.214.130:49613', '10.251.214.130:50010']"
803,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4770972463483766707 src: /10.251.194.213:36923 dest: /10.251.194.213:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4770972463483766707', '10.251.194.213:36923', '10.251.194.213:50010']"
804,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6125125239494402092 src: /10.251.74.134:45052 dest: /10.251.74.134:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6125125239494402092', '10.251.74.134:45052', '10.251.74.134:50010']"
805,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6597014667441085597 src: /10.251.194.147:42998 dest: /10.251.194.147:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6597014667441085597', '10.251.194.147:42998', '10.251.194.147:50010']"
806,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6879190567969332918 src: /10.251.194.129:47724 dest: /10.251.194.129:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6879190567969332918', '10.251.194.129:47724', '10.251.194.129:50010']"
807,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7427307448707327249 src: /10.251.123.195:40769 dest: /10.251.123.195:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7427307448707327249', '10.251.123.195:40769', '10.251.123.195:50010']"
808,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8059760933250408909 src: /10.251.39.179:54656 dest: /10.251.39.179:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8059760933250408909', '10.251.39.179:54656', '10.251.39.179:50010']"
809,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8091841062813936618 src: /10.251.43.210:42905 dest: /10.251.43.210:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8091841062813936618', '10.251.43.210:42905', '10.251.43.210:50010']"
810,081109,203534,148,INFO,dfs.DataNode$DataXceiver,Receiving block blk_966870748231287658 src: /10.251.194.129:48183 dest: /10.251.194.129:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_966870748231287658', '10.251.194.129:48183', '10.251.194.129:50010']"
811,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1279101103527882599 src: /10.251.122.38:57804 dest: /10.251.122.38:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1279101103527882599', '10.251.122.38:57804', '10.251.122.38:50010']"
812,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1385756122847916710 src: /10.250.14.143:43480 dest: /10.250.14.143:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1385756122847916710', '10.250.14.143:43480', '10.250.14.143:50010']"
813,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_202536106610432362 src: /10.251.214.112:36935 dest: /10.251.214.112:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_202536106610432362', '10.251.214.112:36935', '10.251.214.112:50010']"
814,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2329219899967276279 src: /10.251.201.204:42981 dest: /10.251.201.204:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2329219899967276279', '10.251.201.204:42981', '10.251.201.204:50010']"
815,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2598897828182146855 src: /10.251.42.246:58449 dest: /10.251.42.246:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-2598897828182146855', '10.251.42.246:58449', '10.251.42.246:50010']"
816,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2986822300704311308 src: /10.251.194.147:39186 dest: /10.251.194.147:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2986822300704311308', '10.251.194.147:39186', '10.251.194.147:50010']"
817,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3341600009111698611 src: /10.250.19.16:37521 dest: /10.250.19.16:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3341600009111698611', '10.250.19.16:37521', '10.250.19.16:50010']"
818,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4002888391906787542 src: /10.251.110.160:58448 dest: /10.251.110.160:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4002888391906787542', '10.251.110.160:58448', '10.251.110.160:50010']"
819,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4190491243436026170 src: /10.251.75.143:47617 dest: /10.251.75.143:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4190491243436026170', '10.251.75.143:47617', '10.251.75.143:50010']"
820,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4386079411548040260 src: /10.251.214.130:49616 dest: /10.251.214.130:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4386079411548040260', '10.251.214.130:49616', '10.251.214.130:50010']"
821,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4390409968877773039 src: /10.251.74.134:45747 dest: /10.251.74.134:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4390409968877773039', '10.251.74.134:45747', '10.251.74.134:50010']"
822,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4675103097330094461 src: /10.251.65.203:51624 dest: /10.251.65.203:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4675103097330094461', '10.251.65.203:51624', '10.251.65.203:50010']"
823,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5488900529276086615 src: /10.251.126.255:57365 dest: /10.251.126.255:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_5488900529276086615', '10.251.126.255:57365', '10.251.126.255:50010']"
824,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6918081507126070602 src: /10.251.74.227:59184 dest: /10.251.74.227:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6918081507126070602', '10.251.74.227:59184', '10.251.74.227:50010']"
825,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7198899606504196854 src: /10.251.70.211:47852 dest: /10.251.70.211:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7198899606504196854', '10.251.70.211:47852', '10.251.70.211:50010']"
826,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7427307448707327249 src: /10.251.42.84:33075 dest: /10.251.42.84:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7427307448707327249', '10.251.42.84:33075', '10.251.42.84:50010']"
827,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7518315834509097389 src: /10.251.75.143:58257 dest: /10.251.75.143:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7518315834509097389', '10.251.75.143:58257', '10.251.75.143:50010']"
828,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8054782785917830420 src: /10.251.26.177:56150 dest: /10.251.26.177:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8054782785917830420', '10.251.26.177:56150', '10.251.26.177:50010']"
829,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_855704723224540977 src: /10.251.66.102:57800 dest: /10.251.66.102:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_855704723224540977', '10.251.66.102:57800', '10.251.66.102:50010']"
830,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9025459096044337508 src: /10.251.202.209:57370 dest: /10.251.202.209:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-9025459096044337508', '10.251.202.209:57370', '10.251.202.209:50010']"
831,081109,203534,149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_966870748231287658 src: /10.251.194.129:53871 dest: /10.251.194.129:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_966870748231287658', '10.251.194.129:53871', '10.251.194.129:50010']"
832,081109,203534,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1076549517733373559 src: /10.251.74.134:44320 dest: /10.251.74.134:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-1076549517733373559', '10.251.74.134:44320', '10.251.74.134:50010']"
833,081109,203534,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1404945464756167309 src: /10.251.42.191:41813 dest: /10.251.42.191:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1404945464756167309', '10.251.42.191:41813', '10.251.42.191:50010']"
834,081109,203534,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1448813076571847187 src: /10.251.193.224:48905 dest: /10.251.193.224:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1448813076571847187', '10.251.193.224:48905', '10.251.193.224:50010']"
835,081109,203534,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1640563687655694592 src: /10.251.107.242:53076 dest: /10.251.107.242:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1640563687655694592', '10.251.107.242:53076', '10.251.107.242:50010']"
836,081109,203534,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3433546525085724680 src: /10.251.214.67:55773 dest: /10.251.214.67:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3433546525085724680', '10.251.214.67:55773', '10.251.214.67:50010']"
837,081109,203534,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4667470578821022066 src: /10.251.43.21:60925 dest: /10.251.43.21:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4667470578821022066', '10.251.43.21:60925', '10.251.43.21:50010']"
838,081109,203534,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-518459762181346762 src: /10.251.30.179:35679 dest: /10.251.30.179:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-518459762181346762', '10.251.30.179:35679', '10.251.30.179:50010']"
839,081109,203534,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7851573941192785283 src: /10.251.195.70:34286 dest: /10.251.195.70:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7851573941192785283', '10.251.195.70:34286', '10.251.195.70:50010']"
840,081109,203534,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8046151943293893685 src: /10.251.30.179:48066 dest: /10.251.30.179:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8046151943293893685', '10.251.30.179:48066', '10.251.30.179:50010']"
841,081109,203534,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_855704723224540977 src: /10.251.66.102:49502 dest: /10.251.66.102:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_855704723224540977', '10.251.66.102:49502', '10.251.66.102:50010']"
842,081109,203534,150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8665604379324651807 src: /10.251.122.79:34977 dest: /10.251.122.79:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8665604379324651807', '10.251.122.79:34977', '10.251.122.79:50010']"
843,081109,203534,151,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2869299916035182755 src: /10.251.122.38:43339 dest: /10.251.122.38:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-2869299916035182755', '10.251.122.38:43339', '10.251.122.38:50010']"
844,081109,203534,151,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2947515393396507971 src: /10.251.193.224:48908 dest: /10.251.193.224:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-2947515393396507971', '10.251.193.224:48908', '10.251.193.224:50010']"
845,081109,203534,151,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3522654861930890662 src: /10.251.194.147:45411 dest: /10.251.194.147:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3522654861930890662', '10.251.194.147:45411', '10.251.194.147:50010']"
846,081109,203534,151,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3522654861930890662 src: /10.251.194.147:48101 dest: /10.251.194.147:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3522654861930890662', '10.251.194.147:48101', '10.251.194.147:50010']"
847,081109,203534,151,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4390409968877773039 src: /10.251.42.84:58385 dest: /10.251.42.84:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4390409968877773039', '10.251.42.84:58385', '10.251.42.84:50010']"
848,081109,203534,151,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4673142718163027981 src: /10.251.215.70:57504 dest: /10.251.215.70:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4673142718163027981', '10.251.215.70:57504', '10.251.215.70:50010']"
849,081109,203534,151,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4675103097330094461 src: /10.251.107.19:48703 dest: /10.251.107.19:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_4675103097330094461', '10.251.107.19:48703', '10.251.107.19:50010']"
850,081109,203534,151,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4770972463483766707 src: /10.251.74.79:54080 dest: /10.251.74.79:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-4770972463483766707', '10.251.74.79:54080', '10.251.74.79:50010']"
851,081109,203534,151,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6108780682959356968 src: /10.251.66.102:58592 dest: /10.251.66.102:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6108780682959356968', '10.251.66.102:58592', '10.251.66.102:50010']"
